id,ibu
6298,74.2144486308414
6299,74.42366259216074
6300,73.14434782608697
6301,72.7388347360362
6302,77.2816196933958
6303,71.63550716221383
6304,72.21672525494814
6305,66.69745051194543
6306,74.44596910279222
6307,76.99940620154982
6308,71.26298700771332
6309,74.35383395522324
6310,73.92683520674419
6311,72.11952170465723
6312,72.11952170465723
6313,73.46095390141616
6314,74.59163829787137
6315,71.26298700771332
6316,66.61422680412369
6317,72.18488052914404
6318,68.79165019849964
6319,71.82585697538045
6320,72.21672525494814
6321,70.60009253731266
6322,80.01209271812724
6323,75.43452760617708
6324,75.38168533899831
6325,67.38553869591645
6326,73.23558944341676
6327,81.17473342447022
6328,73.78479421928989
6329,73.3402698724239
6330,74.15113384433874
6331,68.86674948958702
6332,68.33824493431273
6333,73.10525050824438
6334,75.07236764395662
6335,73.75521444201266
6336,70.81195366631148
6337,94.99968166383643
6338,73.31664251019949
6339,70.81195366631148
6340,72.4793474968438
6341,72.72132664640259
6342,74.15113384433874
6343,74.17026620586537
6344,71.82585697538045
6345,73.31664251019949
6346,70.79426229508194
6347,72.4793474968438
6348,72.27639038866457
6349,73.23558944341676
6350,71.26298700771332
6351,73.27904358353514
6352,73.10843636755769
6353,73.10843636755769
6354,70.81195366631148
6355,72.27639038866457
6356,71.82585697538045
6357,71.86632952565256
6358,78.25
6359,75.07236764395662
6360,73.82700096227806
6361,74.17026620586537
6362,70.60009253731266
6363,72.18488052914404
6364,73.31664251019949
6365,74.29051205319989
6366,72.57716939019443
6367,75.71236904024684
6368,72.11952170465723
6369,68.33824493431273
6370,72.39566188040855
6371,72.4793474968438
6372,75.77149868173186
6373,73.34514325177562
6374,66.38935795694317
6375,73.34514325177562
6376,72.21672525494814
6377,73.34514325177562
6378,76.66440274646392
6379,73.31664251019949
6380,71.5880874329155
6381,75.13057503320017
6382,73.78479421928989
6383,36.80789473684211
6384,73.46095390141616
6385,73.31664251019949
6386,71.42085145295631
6387,70.78978185060375
6388,72.1234367307692
6389,45.70475502318427
6390,73.10525050824438
6391,71.63550716221383
6392,72.5880832476869
6393,71.82585697538045
6394,72.7388347360362
6395,71.42085145295631
6396,69.06393712186602
6397,71.86632952565256
6398,73.92683520674419
6399,71.82585697538045
6400,72.18488052914404
6401,64.40292612419704
6402,72.18488052914404
6403,72.18488052914404
6404,70.79426229508194
6405,73.31664251019949
6406,74.29051205319989
6407,70.60009253731266
6408,73.61399037328054
6409,71.82585697538045
6410,74.59163829787137
6411,72.39566188040855
6412,70.93515335108694
6413,74.81256492072968
6414,67.69598048900903
6415,75.26913798303434
6416,70.19127966271763
6417,71.79405788032794
6418,71.82585697538045
6419,74.81575775307198
6420,72.5880832476869
6421,69.13066943824701
6422,68.86674948958702
6423,71.4478404708745
6424,74.72548786264021
6425,73.78479421928989
6426,77.09794380292453
6427,73.14434782608697
6428,66.99906653946985
6429,73.27904358353514
6430,71.86632952565256
6431,71.82585697538045
6432,75.43452760617708
6433,74.31799919903821
6434,71.82585697538045
6435,73.92683520674419
6436,71.42085145295631
6437,71.73124817518202
6438,72.27639038866457
6439,71.5880874329155
6440,72.1234367307692
6441,59.48622889694474
6442,74.31799919903821
6443,71.5880874329155
6444,64.40292612419704
6445,73.92683520674419
6446,72.39566188040855
6447,69.73287120440106
6448,75.13057503320017
6449,71.42085145295631
6450,72.7388347360362
6451,73.11583432682367
6452,72.5880832476869
6453,72.18488052914404
6454,74.17026620586537
6455,43.67630812757199
6456,73.92683520674419
6457,73.61399037328054
6458,72.11952170465723
6459,75.7453130131361
6460,70.57965221238958
6461,74.29051205319989
6462,74.73365807243673
6463,72.1234367307692
6464,74.15113384433874
6465,70.60009253731266
6466,72.39566188040855
6467,73.82700096227806
6468,72.54099230917059
6469,71.82585697538045
6470,73.31664251019949
6471,72.11952170465723
6472,53.47885344239952
6473,72.27639038866457
6474,69.11942628336665
6475,69.13066943824701
6476,72.57716939019443
6477,74.42366259216074
6478,71.5880874329155
6479,75.1998217692163
6480,71.82585697538045
6481,76.89415988835641
6482,38.480317959468884
6483,72.21672525494814
6484,73.92683520674419
6485,72.21672525494814
6486,74.42366259216074
6487,71.82585697538045
6488,76.73920193401516
6489,73.31664251019949
6490,74.17026620586537
6491,71.99545848375449
6492,72.05098770851575
6493,73.46095390141616
6494,72.21672525494814
6495,72.39566188040855
6496,77.13355617977469
6497,61.06623376623377
6498,77.2816196933958
6499,71.73124817518202
6500,74.7997857414444
6501,70.78978185060375
6502,72.5880832476869
6503,72.11952170465723
6504,76.66440274646392
6505,73.10843636755769
6506,73.46095390141616
6507,73.46095390141616
6508,71.73124817518202
6509,71.82585697538045
6510,73.11583432682367
6511,71.82585697538045
6512,71.82585697538045
6513,75.08887791148997
6514,73.75521444201266
6515,75.26913798303434
6516,71.73124817518202
6517,72.21672525494814
6518,72.54099230917059
6519,74.44596910279222
6520,75.1998217692163
6521,74.17026620586537
6522,73.31664251019949
6523,73.34514325177562
6524,71.63550716221383
6525,75.52899791863742
6526,72.5880832476869
6527,72.11952170465723
6528,71.5880874329155
6529,72.1234367307692
6530,73.59001201923063
6531,75.1998217692163
6532,74.15113384433874
6533,72.27639038866457
6534,70.78978185060375
6535,73.3402698724239
6536,71.82585697538045
6537,71.73124817518202
6538,75.71236904024684
6539,66.61700773860711
6540,73.10843636755769
6541,74.35383395522324
6542,74.15113384433874
6543,76.67857142857143
6544,71.51799839195881
6545,90.31525423728759
6546,71.63550716221383
6547,72.5880832476869
6548,71.26298700771332
6549,74.50995468400677
6550,75.38168533899831
6551,73.31664251019949
6552,72.39566188040855
6553,72.39566188040855
6554,74.72548786264021
6555,70.60009253731266
6556,71.82585697538045
6557,71.89294298056082
6558,71.4478404708745
6559,73.23558944341676
6560,74.72548786264021
6561,72.1234367307692
6562,74.35383395522324
6563,74.44596910279222
6564,69.06393712186602
6565,88.80921516754852
6566,73.46095390141616
6567,74.29051205319989
6568,75.1998217692163
6569,65.19731528964859
6570,70.60143236616251
6571,74.29051205319989
6572,74.73365807243673
6573,73.23558944341676
6574,68.79167396429713
6575,71.42085145295631
6576,82.18244859813018
6577,73.92683520674419
6578,75.71236904024684
6579,72.57716939019443
6580,74.2144486308414
6581,75.39256756756754
6582,71.63550716221383
6583,73.92683520674419
6584,72.21672525494814
6585,74.81256492072968
6586,72.21672525494814
6587,69.13066943824701
6588,72.39566188040855
6589,68.04844216551375
6590,72.5880832476869
6591,75.07236764395662
6592,72.11952170465723
6593,71.51799839195881
6594,74.51062946783065
6595,71.73124817518202
6596,71.73124817518202
6597,72.21672525494814
6598,74.42366259216074
6599,37.94183424589349
6600,68.86674948958702
6601,71.82585697538045
6602,72.05098770851575
6603,73.10525050824438
6604,73.61399037328054
6605,73.11583432682367
6606,73.59001201923063
6607,72.86100143766639
6608,73.10525050824438
6609,71.89294298056082
6610,72.21672525494814
6611,71.26298700771332
6612,73.82700096227806
6613,72.21672525494814
6614,72.11952170465723
6615,73.36040663343539
6616,71.42085145295631
6617,72.21672525494814
6618,74.73365807243673
6619,76.34077252726175
6620,93.79817517378328
6621,71.26298700771332
6622,74.7997857414444
6623,75.1998217692163
6624,70.93515335108694
6625,71.73124817518202
6626,73.44866284622756
6627,74.29051205319989
6628,73.75521444201266
6629,68.79167396429713
6630,73.23558944341676
6631,74.42366259216074
6632,74.51062946783065
6633,70.78978185060375
6634,74.44596910279222
6635,74.29051205319989
6636,75.38168533899831
6637,74.29051205319989
6638,72.21672525494814
6639,70.81195366631148
6640,71.42085145295631
6641,72.7388347360362
6642,72.57716939019443
6643,72.1234367307692
6644,70.57965221238958
6645,74.29051205319989
6646,75.26913798303434
6647,74.29051205319989
6648,68.79167396429713
6649,72.11952170465723
6650,75.7453130131361
6651,73.10525050824438
6652,71.82585697538045
6653,71.42085145295631
6654,72.27639038866457
6655,73.31664251019949
6656,72.39566188040855
6657,69.13066943824701
6658,72.54099230917059
6659,45.53666666666666
6660,73.92683520674419
6661,71.42085145295631
6662,76.34077252726175
6663,73.78479421928989
6664,73.92683520674419
6665,72.21672525494814
6666,74.17026620586537
6667,71.73124817518202
6668,74.2144486308414
6669,71.42085145295631
6670,71.42085145295631
6671,72.39566188040855
6672,72.57716939019443
6673,75.75069994034561
6674,70.79426229508194
6675,72.11952170465723
6676,72.21672525494814
6677,72.5880832476869
6678,70.78978185060375
6679,66.69745051194543
6680,72.4793474968438
6681,71.82585697538045
6682,69.06393712186602
6683,72.21672525494814
6684,78.0
6685,75.07236764395662
6686,70.19127966271763
6687,72.27639038866457
6688,72.11952170465723
6689,72.21672525494814
6690,72.86100143766639
6691,74.44596910279222
6692,72.21672525494814
6693,75.68102475737678
6694,71.89294298056082
6695,74.59163829787137
6696,72.18488052914404
6697,73.31664251019949
6698,73.27904358353514
6699,71.51799839195881
6700,71.86632952565256
6701,72.57716939019443
6702,76.04629208604601
6703,74.17026620586537
6704,73.61399037328054
6705,72.4793474968438
6706,72.05098770851575
6707,68.79165019849964
6708,74.51062946783065
6709,74.29051205319989
6710,71.63550716221383
6711,73.75521444201266
6712,72.1234367307692
6713,68.04844216551375
6714,82.18244859813018
6715,70.60009253731266
6716,74.7997857414444
6717,75.08887791148997
6718,71.63550716221383
6719,70.78978185060375
6720,72.1234367307692
6721,78.47244422389852
6722,74.42366259216074
6723,72.1234367307692
6724,71.82585697538045
6725,72.7388347360362
6726,73.23558944341676
6727,72.21672525494814
6728,67.38553869591645
6729,71.82585697538045
6730,73.10525050824438
6731,71.82585697538045
6732,72.39566188040855
6733,75.43452760617708
6734,75.07236764395662
6735,73.10843636755769
6736,78.47244422389852
6737,76.789750852595
6738,71.26298700771332
6739,68.79165019849964
6740,72.54099230917059
6741,72.21672525494814
6742,69.31632653061226
6743,71.79405788032794
6744,72.72132664640259
6745,72.21672525494814
6746,71.51799839195881
6747,71.63550716221383
6748,71.42085145295631
6749,72.39566188040855
6750,72.57716939019443
6751,73.78479421928989
6752,75.43452760617708
6753,71.26298700771332
6754,70.93515335108694
6755,72.21672525494814
6756,68.33824493431273
6757,70.57965221238958
6758,74.2144486308414
6759,77.46796227141404
6760,82.18244859813018
6761,70.60143236616251
6762,74.2144486308414
6763,73.11583432682367
6764,72.21672525494814
6765,73.31664251019949
6766,71.51799839195881
6767,72.54099230917059
6768,74.81256492072968
6769,69.06393712186602
6770,74.17026620586537
6771,72.72132664640259
6772,72.27639038866457
6773,70.93515335108694
6774,70.57965221238958
6775,75.33542670206683
6776,68.33824493431273
6777,71.89294298056082
6778,76.88571725571722
6779,73.31664251019949
6780,74.15113384433874
6781,72.21672525494814
6782,77.13355617977469
6783,76.02590943622468
6784,71.51799839195881
6785,71.26298700771332
6786,71.51799839195881
6787,73.59001201923063
6788,74.29051205319989
6789,71.51799839195881
6790,73.31664251019949
6791,73.92683520674419
6792,70.78978185060375
6793,74.29051205319989
6794,74.29051205319989
6795,73.92683520674419
6796,70.81195366631148
6797,74.29051205319989
6798,72.11952170465723
6799,73.61399037328054
6800,73.27904358353514
6801,71.42085145295631
6802,72.4793474968438
6803,70.81195366631148
6804,74.31799919903821
6805,72.39566188040855
6806,76.89415988835641
6807,71.82585697538045
6808,92.85352008122666
6809,73.78479421928989
6810,73.75521444201266
6811,71.5880874329155
6812,66.87333363970535
6813,72.7388347360362
6814,68.86674948958702
6815,74.44596910279222
6816,74.17026620586537
6817,74.59163829787137
6818,71.42085145295631
6819,73.31664251019949
6820,75.68102475737678
6821,68.86674948958702
6822,72.1234367307692
6823,70.60009253731266
6824,71.86632952565256
6825,71.82585697538045
6826,74.35383395522324
6827,72.11952170465723
6828,70.14615384615385
6829,71.5880874329155
6830,71.82585697538045
6831,71.51799839195881
6832,71.82585697538045
6833,68.33824493431273
6834,74.15113384433874
6835,74.44596910279222
6836,73.46095390141616
6837,100.10995729537362
6838,75.26913798303434
6839,67.38553869591645
6840,72.5880832476869
6841,73.3402698724239
6842,81.5
6843,73.92683520674419
6844,71.82585697538045
6845,71.42085145295631
6846,75.07236764395662
6847,72.21672525494814
6848,74.2144486308414
6849,72.27639038866457
6850,72.1234367307692
6851,70.60009253731266
6852,72.27639038866457
6853,75.07236764395662
6854,71.82585697538045
6855,72.39566188040855
6856,64.40292612419704
6857,62.45792181947398
6858,74.73365807243673
6859,71.4478404708745
6860,74.29051205319989
6861,72.4793474968438
6862,68.79167396429713
6863,73.78479421928989
6864,72.05098770851575
6865,100.75
6866,70.60009253731266
6867,62.45792181947398
6868,71.26298700771332
6869,74.59163829787137
6870,68.79167396429713
6871,72.39566188040855
6872,72.38507055075092
6873,74.7997857414444
6874,72.72132664640259
6875,71.63550716221383
6876,76.73920193401516
6877,75.1998217692163
6878,66.69745051194543
6879,70.60009253731266
6880,73.11583432682367
6881,73.31664251019949
6882,69.9549648160098
6883,70.81195366631148
6884,73.10843636755769
6885,85.62505467800662
6886,71.99545848375449
6887,74.51062946783065
6888,73.59001201923063
6889,72.21672525494814
6890,72.54099230917059
6891,72.7388347360362
6892,75.68102475737678
6893,73.46095390141616
6894,75.52899791863742
6895,73.46095390141616
6896,72.21672525494814
6897,73.75521444201266
6898,72.7388347360362
6899,72.72132664640259
6900,72.1234367307692
6901,72.72132664640259
6902,73.75521444201266
6903,72.21672525494814
6904,72.5880832476869
6905,70.93515335108694
6906,71.42085145295631
6907,74.31799919903821
6908,72.11952170465723
6909,72.21672525494814
6910,73.92683520674419
6911,76.04629208604601
6912,71.82585697538045
6913,72.27639038866457
6914,73.12580645161289
6915,72.39566188040855
6916,74.15113384433874
6917,74.15113384433874
6918,70.60009253731266
6919,75.77149868173186
6920,72.5880832476869
6921,94.99968166383643
6922,76.66440274646392
6923,69.31632653061226
6924,73.31664251019949
6925,74.72548786264021
6926,75.08887791148997
6927,76.789750852595
6928,71.82585697538045
6929,68.86674948958702
6930,73.75521444201266
6931,84.34046029668315
6932,75.26913798303434
6933,73.3402698724239
6934,71.86632952565256
6935,72.1234367307692
6936,75.53517686170133
6937,68.79167396429713
6938,76.66440274646392
6939,71.4478404708745
6940,72.4793474968438
6941,72.27639038866457
6942,71.42085145295631
6943,72.72132664640259
6944,72.39566188040855
6945,71.73124817518202
6946,74.42366259216074
6947,70.81195366631148
6948,61.11053872053873
6949,76.93882368107846
6950,71.63550716221383
6951,70.93515335108694
6952,70.81195366631148
6953,72.11952170465723
6954,73.78479421928989
6955,73.59001201923063
6956,72.39566188040855
6957,70.78978185060375
6958,70.60009253731266
6959,74.29051205319989
6960,73.78479421928989
6961,74.42366259216074
6962,74.44596910279222
6963,72.05098770851575
6964,74.15113384433874
6965,71.73124817518202
6966,71.42085145295631
6967,71.51799839195881
6968,72.1234367307692
6969,73.31664251019949
6970,72.11952170465723
6971,74.17026620586537
6972,72.21672525494814
6973,69.13066943824701
6974,71.26298700771332
6975,72.57716939019443
6976,80.38450931813145
6977,70.78978185060375
6978,72.19565217391305
6979,72.57716939019443
6980,74.51062946783065
6981,72.4793474968438
6982,72.57716939019443
6983,71.42085145295631
6984,70.60143236616251
6985,72.27639038866457
6986,72.11952170465723
6987,74.81256492072968
6988,71.99545848375449
6989,71.82585697538045
6990,74.51062946783065
6991,76.49290692124029
6992,74.42366259216074
6993,75.1998217692163
6994,79.32279491193687
6995,84.34046029668315
6996,72.4793474968438
6997,74.42366259216074
6998,72.39566188040855
6999,71.51799839195881
7000,73.3402698724239
7001,70.93515335108694
7002,72.54099230917059
7003,73.75521444201266
7004,73.11583432682367
7005,73.92683520674419
7006,72.1234367307692
7007,70.81195366631148
7008,72.4793474968438
7009,74.17026620586537
7010,73.31664251019949
7011,72.21672525494814
7012,72.27639038866457
7013,70.60009253731266
7014,72.54099230917059
7015,73.92683520674419
7016,72.18488052914404
7017,74.59163829787137
7018,66.52266195157026
7019,70.81195366631148
7020,68.79165019849964
7021,68.86674948958702
7022,68.79167396429713
7023,73.78479421928989
7024,72.21672525494814
7025,75.07236764395662
7026,72.1234367307692
7027,71.51799839195881
7028,71.42085145295631
7029,70.81195366631148
7030,73.92683520674419
7031,72.4793474968438
7032,73.44866284622756
7033,70.57965221238958
7034,74.59163829787137
7035,73.44866284622756
7036,66.73735797480295
7037,76.34077252726175
7038,68.33824493431273
7039,72.54099230917059
7040,74.02420749279541
7041,74.2144486308414
7042,73.92683520674419
7043,71.73124817518202
7044,73.10843636755769
7045,70.78978185060375
7046,74.17026620586537
7047,71.73124817518202
7048,75.1998217692163
7049,72.4793474968438
7050,71.26298700771332
7051,71.26298700771332
7052,72.05098770851575
7053,72.7388347360362
7054,72.11952170465723
7055,70.78978185060375
7056,73.36040663343539
7057,74.42366259216074
7058,74.29051205319989
7059,71.26298700771332
7060,70.60009253731266
7061,71.42085145295631
7062,59.48622889694474
7063,71.89294298056082
7064,74.44596910279222
7065,71.42085145295631
7066,69.73287120440106
7067,77.09794380292453
7068,71.42085145295631
7069,72.18488052914404
7070,75.68102475737678
7071,72.18488052914404
7072,72.19565217391305
7073,74.51062946783065
7074,71.89294298056082
7075,72.27639038866457
7076,70.81195366631148
7077,62.45792181947398
7078,72.1234367307692
7079,73.82700096227806
7080,76.93882368107846
7081,74.72548786264021
7082,72.57716939019443
7083,74.29051205319989
7084,72.27639038866457
7085,73.10843636755769
7086,71.82585697538045
7087,75.1998217692163
7088,73.61399037328054
7089,70.60009253731266
7090,71.73124817518202
7091,71.5880874329155
7092,75.26913798303434
7093,70.78978185060375
7094,70.60009253731266
7095,72.21672525494814
7096,72.11952170465723
7097,73.27904358353514
7098,69.11942628336665
7099,51.234117321527336
7100,70.60009253731266
7101,74.44596910279222
7102,75.38168533899831
7103,74.17026620586537
7104,72.21672525494814
7105,71.82585697538045
7106,72.1234367307692
7107,71.51799839195881
7108,70.81195366631148
7109,70.19127966271763
7110,72.27639038866457
7111,64.40292612419704
7112,72.21672525494814
7113,72.11952170465723
7114,73.31664251019949
7115,70.60009253731266
7116,74.44596910279222
7117,39.90001656151455
7118,89.81925050189527
7119,71.26298700771332
7120,73.75521444201266
7121,72.1234367307692
7122,73.92683520674419
7123,70.60009253731266
7124,72.57716939019443
7125,70.81195366631148
7126,76.99940620154982
7127,71.51799839195881
7128,74.7997857414444
7129,72.11952170465723
7130,71.86632952565256
7131,73.27904358353514
7132,70.60143236616251
7133,74.17026620586537
7134,75.1998217692163
7135,71.51799839195881
7136,72.7388347360362
7137,72.4793474968438
7138,72.39566188040855
7139,73.31664251019949
7140,71.4478404708745
7141,68.79165019849964
7142,74.29051205319989
7143,70.78978185060375
7144,72.57716939019443
7145,71.89294298056082
7146,71.42085145295631
7147,74.59163829787137
7148,72.21672525494814
7149,73.44866284622756
7150,74.29051205319989
7151,70.19127966271763
7152,78.9005893812064
7153,72.57716939019443
7154,74.29051205319989
7155,71.63550716221383
7156,74.35383395522324
7157,72.21672525494814
7158,74.29051205319989
7159,70.60143236616251
7160,72.7388347360362
7161,74.51062946783065
7162,72.21672525494814
7163,72.1234367307692
7164,72.05098770851575
7165,72.57716939019443
7166,71.73124817518202
7167,70.78978185060375
7168,71.73124817518202
7169,72.72132664640259
7170,75.1998217692163
7171,73.46095390141616
7172,72.21672525494814
7173,72.1234367307692
7174,74.2144486308414
7175,75.07236764395662
7176,73.10843636755769
7177,72.5880832476869
7178,72.21672525494814
7179,72.11952170465723
7180,71.89294298056082
7181,73.11583432682367
7182,71.82585697538045
7183,70.81195366631148
7184,70.57965221238958
7185,72.11952170465723
7186,74.72548786264021
7187,69.73287120440106
7188,72.57716939019443
7189,71.73124817518202
7190,76.73920193401516
7191,71.73124817518202
7192,71.63550716221383
7193,74.17026620586537
7194,70.19127966271763
7195,74.29051205319989
7196,73.75521444201266
7197,73.34514325177562
7198,72.7388347360362
7199,69.06393712186602
7200,72.11952170465723
7201,70.78978185060375
7202,73.10525050824438
7203,68.86674948958702
7204,72.05098770851575
7205,71.82585697538045
7206,66.87333363970535
7207,73.44866284622756
7208,63.01447849999926
7209,70.78978185060375
7210,74.15113384433874
7211,73.31664251019949
7212,72.5880832476869
7213,75.13057503320017
7214,72.57716939019443
7215,72.39566188040855
7216,72.11952170465723
7217,70.81195366631148
7218,70.81195366631148
7219,74.15113384433874
7220,74.44596910279222
7221,74.44596910279222
7222,71.99545848375449
7223,74.59163829787137
7224,74.29051205319989
7225,70.78978185060375
7226,71.73124817518202
7227,71.5880874329155
7228,73.10843636755769
7229,72.72132664640259
7230,74.35383395522324
7231,87.78082191780823
7232,74.29051205319989
7233,74.59163829787137
7234,72.1234367307692
7235,72.21672525494814
7236,72.57716939019443
7237,70.19127966271763
7238,70.81195366631148
7239,74.44596910279222
7240,73.10525050824438
7241,74.2144486308414
7242,71.26298700771332
7243,66.52266195157026
7244,70.19127966271763
7245,72.27639038866457
7246,72.86100143766639
7247,74.17026620586537
7248,72.4793474968438
7249,73.46095390141616
7250,71.82585697538045
7251,72.21672525494814
7252,69.9549648160098
7253,70.81195366631148
7254,69.31632653061226
7255,72.1234367307692
7256,72.39566188040855
7257,70.60143236616251
7258,69.06393712186602
7259,73.92683520674419
7260,71.5880874329155
7261,72.05098770851575
7262,72.57716939019443
7263,76.99940620154982
7264,77.2816196933958
7265,73.10843636755769
7266,71.26298700771332
7267,71.26298700771332
7268,95.78886091825258
7269,71.5880874329155
7270,70.57965221238958
7271,74.35383395522324
7272,72.21672525494814
